889.000000;574.000000;1680.000000;1187.000000;512.000000;7.000000;62.300000;0.626100;1.900000
831.000000;506.000000;1893.000000;1134.000000;384.000000;6.100000;65.900000;0.624800;1.100000
847.000000;501.000000;1895.000000;1155.000000;394.000000;6.300000;65.000000;0.623300;1.000000
927.000000;571.000000;1685.000000;1223.000000;487.000000;6.800000;62.900000;0.623400;1.800000
1091.000000;730.000000;1387.000000;1361.000000;748.000000;6.400000;65.100000;0.631600;4.400000
1587.000000;1236.000000;897.000000;1900.000000;1400.000000;7.300000;63.100000;0.649900;17.900000
1545.000000;1353.000000;767.000000;2058.000000;1588.000000;9.200000;56.200000;0.656100;22.100000
1350.000000;1118.000000;912.000000;1712.000000;1237.000000;13.200000;41.700000;0.632000;14.000000
1263.000000;1037.000000;969.000000;1598.000000;1167.000000;14.300000;38.400000;0.624300;11.600000
1206.000000;986.000000;1035.000000;1537.000000;959.000000;15.000000;36.500000;0.619500;10.200000
1252.000000;1016.000000;1008.000000;1593.000000;983.000000;16.100000;34.500000;0.626200;11.000000
1287.000000;1078.000000;949.000000;1660.000000;1061.000000;16.300000;35.700000;0.656000;12.800000
1353.000000;1122.000000;922.000000;1740.000000;1139.000000;15.800000;37.000000;0.661000;14.200000
1309.000000;1073.000000;954.000000;1657.000000;1112.000000;15.900000;37.200000;0.665700;12.700000
1274.000000;1041.000000;1006.000000;1610.000000;994.000000;16.900000;34.300000;0.654900;11.700000
1510.000000;1277.000000;812.000000;1910.000000;1410.000000;15.100000;39.600000;0.676600;19.300000
1525.000000;1246.000000;821.000000;1847.000000;1448.000000;14.400000;43.400000;0.708400;18.200000
1843.000000;1610.000000;624.000000;2390.000000;1887.000000;12.900000;50.500000;0.747800;32.600000
1598.000000;1299.000000;752.000000;1941.000000;1627.000000;12.100000;53.300000;0.753600;20.100000
1484.000000;1127.000000;839.000000;1723.000000;1491.000000;11.000000;59.100000;0.774000;14.300000
1677.000000;1346.000000;741.000000;2062.000000;1657.000000;9.700000;64.600000;0.777100;21.800000
1280.000000;964.000000;963.000000;1544.000000;1285.000000;9.500000;64.100000;0.759700;9.600000
1196.000000;873.000000;1071.000000;1463.000000;1144.000000;9.100000;63.900000;0.742300;7.400000
1184.000000;782.000000;1176.000000;1365.000000;1043.000000;8.800000;63.900000;0.725600;5.400000
1172.000000;783.000000;1179.000000;1380.000000;996.000000;7.800000;67.500000;0.717300;5.400000
1147.000000;821.000000;1132.000000;1412.000000;992.000000;7.000000;71.100000;0.715800;6.200000
978.000000;625.000000;1420.000000;1274.000000;819.000000;8.300000;63.600000;0.698200;2.600000
1100.000000;646.000000;1406.000000;1268.000000;835.000000;7.200000;67.500000;0.688700;2.900000
1112.000000;770.000000;1228.000000;1409.000000;940.000000;6.300000;71.900000;0.693200;5.100000
1336.000000;1043.000000;935.000000;1678.000000;1192.000000;6.500000;71.600000;0.694500;11.800000
1408.000000;1153.000000;830.000000;1777.000000;1411.000000;9.600000;59.700000;0.712400;15.100000
1447.000000;1081.000000;869.000000;1667.000000;1465.000000;12.400000;51.200000;0.733500;12.900000
1542.000000;1184.000000;808.000000;1780.000000;1583.000000;15.600000;42.200000;0.745100;16.100000
1451.000000;1117.000000;875.000000;1679.000000;1387.000000;18.400000;33.800000;0.709000;14.000000
1328.000000;1059.000000;987.000000;1600.000000;1101.000000;19.400000;31.300000;0.695000;12.300000
1207.000000;924.000000;1088.000000;1488.000000;850.000000;18.000000;34.800000;0.712700;8.600000
1240.000000;947.000000;1049.000000;1532.000000;947.000000;18.400000;33.600000;0.704200;9.200000
1306.000000;987.000000;1004.000000;1554.000000;1078.000000;17.600000;35.100000;0.701200;10.200000
1326.000000;1000.000000;976.000000;1602.000000;1084.000000;16.700000;37.800000;0.711700;10.600000
1473.000000;1163.000000;831.000000;1779.000000;1395.000000;16.100000;41.000000;0.745100;15.500000
1609.000000;1286.000000;758.000000;1922.000000;1612.000000;15.800000;42.400000;0.756900;19.600000
1611.000000;1274.000000;754.000000;1915.000000;1697.000000;15.700000;44.100000;0.778600;19.200000
1621.000000;1247.000000;762.000000;1860.000000;1886.000000;15.300000;46.800000;0.809100;18.300000
1444.000000;1089.000000;844.000000;1748.000000;1624.000000;14.600000;48.600000;0.806000;13.100000
1418.000000;1010.000000;892.000000;1603.000000;1536.000000;14.700000;49.300000;0.819300;10.900000
1534.000000;1013.000000;889.000000;1611.000000;1535.000000;13.900000;53.600000;0.849800;11.000000
1484.000000;1045.000000;880.000000;1624.000000;1530.000000;14.600000;51.500000;0.853600;11.900000
1367.000000;925.000000;953.000000;1543.000000;1337.000000;12.500000;58.900000;0.853700;8.600000
1344.000000;968.000000;921.000000;1620.000000;1278.000000;11.600000;63.400000;0.867400;9.700000
1130.000000;773.000000;1130.000000;1452.000000;1051.000000;12.100000;61.100000;0.860300;5.200000
1062.000000;691.000000;1272.000000;1377.000000;929.000000;11.500000;63.100000;0.853300;3.700000
1076.000000;618.000000;1395.000000;1333.000000;872.000000;11.600000;62.200000;0.847300;2.500000
1028.000000;615.000000;1384.000000;1340.000000;853.000000;10.400000;67.600000;0.853000;2.400000
1155.000000;722.000000;1225.000000;1414.000000;959.000000;11.600000;62.700000;0.853000;4.200000
1235.000000;828.000000;1055.000000;1527.000000;1093.000000;12.400000;60.000000;0.862700;6.400000
1332.000000;923.000000;952.000000;1614.000000;1225.000000;14.500000;53.100000;0.872800;8.600000
1445.000000;1009.000000;878.000000;1696.000000;1355.000000;16.900000;46.100000;0.878900;10.900000
1416.000000;1002.000000;907.000000;1677.000000;1262.000000;19.300000;38.300000;0.847400;10.700000
1281.000000;880.000000;1084.000000;1525.000000;980.000000;21.200000;31.400000;0.781200;7.500000
1207.000000;879.000000;1104.000000;1490.000000;872.000000;21.400000;30.200000;0.761600;7.500000
1258.000000;906.000000;1081.000000;1511.000000;900.000000;21.900000;29.000000;0.752500;8.200000
1458.000000;1045.000000;974.000000;1646.000000;1099.000000;22.200000;28.400000;0.751600;11.900000
1438.000000;1051.000000;943.000000;1668.000000;1206.000000;21.300000;30.800000;0.769600;12.000000
1478.000000;1055.000000;929.000000;1671.000000;1262.000000;19.700000;36.700000;0.830700;12.200000
1808.000000;1312.000000;753.000000;1993.000000;1698.000000;18.400000;41.700000;0.873200;20.600000
1898.000000;1381.000000;681.000000;2103.000000;1905.000000;17.600000;46.100000;0.921000;23.100000
1560.000000;1140.000000;784.000000;1818.000000;1648.000000;16.700000;49.600000;0.932000;14.700000
1324.000000;940.000000;924.000000;1587.000000;1423.000000;16.300000;51.000000;0.934100;9.000000
1349.000000;933.000000;933.000000;1617.000000;1349.000000;14.700000;55.900000;0.931400;8.800000
1239.000000;872.000000;985.000000;1547.000000;1250.000000;14.800000;54.700000;0.916400;7.400000
1239.000000;853.000000;1010.000000;1543.000000;1174.000000;14.000000;57.000000;0.909400;6.900000
1224.000000;855.000000;998.000000;1566.000000;1149.000000;13.400000;61.300000;0.936100;7.000000
1078.000000;734.000000;1128.000000;1487.000000;1021.000000;12.600000;63.500000;0.923000;4.400000
1078.000000;711.000000;1150.000000;1468.000000;1013.000000;12.300000;65.400000;0.935100;4.000000
1075.000000;703.000000;1156.000000;1464.000000;1010.000000;11.900000;67.400000;0.937500;3.900000
1157.000000;830.000000;1030.000000;1584.000000;1083.000000;11.400000;70.500000;0.947500;6.400000
1314.000000;966.000000;897.000000;1710.000000;1235.000000;11.300000;70.200000;0.940100;9.700000
1797.000000;1451.000000;652.000000;2323.000000;1680.000000;12.400000;63.900000;0.917000;25.900000
1961.000000;1701.000000;537.000000;2665.000000;2184.000000;14.800000;54.300000;0.907600;36.700000
1771.000000;1470.000000;622.000000;2262.000000;1973.000000;17.400000;45.600000;0.899300;26.600000
1564.000000;1300.000000;710.000000;2029.000000;1798.000000;19.800000;38.500000;0.880100;20.100000
1430.000000;1120.000000;831.000000;1783.000000;1522.000000;22.000000;34.100000;0.890400;14.100000
1417.000000;1146.000000;830.000000;1831.000000;1404.000000;23.300000;32.200000;0.909600;14.900000
1400.000000;1162.000000;838.000000;1829.000000;1263.000000;23.900000;30.000000;0.875700;15.400000
1317.000000;1053.000000;926.000000;1707.000000;1137.000000;24.400000;28.900000;0.873600;12.100000
1318.000000;1033.000000;950.000000;1675.000000;1068.000000;24.400000;29.400000;0.884800;11.500000
1445.000000;1141.000000;857.000000;1824.000000;1252.000000;23.800000;31.300000;0.913700;14.800000
1917.000000;1601.000000;631.000000;2447.000000;1843.000000;22.500000;35.400000;0.954700;32.100000
2040.000000;1754.000000;542.000000;2679.000000;2122.000000;20.400000;42.500000;1.008600;39.200000
1895.000000;1573.000000;565.000000;2443.000000;1992.000000;18.300000;52.600000;1.094500;31.000000
1595.000000;1294.000000;678.000000;2058.000000;1707.000000;16.700000;57.400000;1.078600;19.900000
1439.000000;1159.000000;764.000000;1856.000000;1494.000000;15.700000;60.200000;1.065400;15.300000
1142.000000;852.000000;1008.000000;1547.000000;1164.000000;15.300000;61.400000;1.058000;6.900000
1304.000000;1019.000000;852.000000;1731.000000;1272.000000;14.100000;65.700000;1.049400;11.100000
1074.000000;784.000000;1098.000000;1483.000000;1040.000000;14.800000;60.600000;1.014800;5.400000
968.000000;640.000000;1320.000000;1386.000000;867.000000;14.800000;59.200000;0.987900;2.800000
929.000000;608.000000;1376.000000;1364.000000;826.000000;13.600000;62.100000;0.963600;2.300000
941.000000;626.000000;1316.000000;1373.000000;840.000000;12.300000;66.200000;0.945000;2.600000
937.000000;585.000000;1412.000000;1348.000000;793.000000;12.800000;63.200000;0.928300;2.000000
1017.000000;681.000000;1246.000000;1418.000000;870.000000;11.200000;68.500000;0.908100;3.500000
1171.000000;770.000000;1162.000000;1467.000000;930.000000;11.000000;66.500000;0.870500;5.100000
1541.000000;1185.000000;770.000000;1889.000000;1407.000000;11.700000;63.700000;0.871900;16.200000
1539.000000;1287.000000;698.000000;2055.000000;1507.000000;13.600000;56.300000;0.874300;19.700000
1735.000000;1431.000000;628.000000;2211.000000;1843.000000;17.800000;42.900000;0.867200;25.100000
1571.000000;1297.000000;730.000000;1973.000000;1729.000000;21.400000;33.300000;0.841700;20.000000
1452.000000;1250.000000;776.000000;1868.000000;1583.000000;24.400000;27.400000;0.823100;18.300000
1579.000000;1359.000000;724.000000;1998.000000;1671.000000;25.300000;26.100000;0.826400;22.300000
1466.000000;1309.000000;773.000000;1897.000000;1491.000000;25.800000;23.200000;0.758900;20.400000
1280.000000;1136.000000;893.000000;1675.000000;1240.000000;27.000000;20.200000;0.709400;14.600000
1407.000000;1197.000000;905.000000;1759.000000;1313.000000;28.200000;18.600000;0.701400;16.600000
1389.000000;1173.000000;898.000000;1739.000000;1363.000000;28.000000;19.100000;0.709800;15.800000
1447.000000;1235.000000;859.000000;1778.000000;1296.000000;23.900000;25.700000;0.751900;17.800000
1551.000000;1271.000000;800.000000;1875.000000;1432.000000;21.300000;34.800000;0.873000;19.100000
1474.000000;1173.000000;854.000000;1776.000000;1432.000000;20.400000;36.700000;0.870400;15.800000
1800.000000;1426.000000;700.000000;2106.000000;2034.000000;19.000000;41.300000;0.900700;24.900000
1379.000000;1101.000000;818.000000;1710.000000;1602.000000;17.900000;45.900000;0.934200;13.500000
1201.000000;943.000000;935.000000;1560.000000;1362.000000;16.700000;48.900000;0.922600;9.100000
1205.000000;925.000000;922.000000;1547.000000;1314.000000;15.500000;52.900000;0.927100;8.600000
1072.000000;784.000000;1066.000000;1442.000000;1114.000000;15.500000;51.900000;0.905900;5.400000
998.000000;714.000000;1169.000000;1383.000000;992.000000;14.100000;55.600000;0.891000;4.100000
933.000000;625.000000;1292.000000;1332.000000;884.000000;13.100000;57.900000;0.866600;2.600000
883.000000;577.000000;1396.000000;1303.000000;808.000000;12.700000;57.900000;0.844700;1.900000
869.000000;554.000000;1460.000000;1268.000000;667.000000;11.800000;58.000000;0.802600;1.600000
891.000000;576.000000;1417.000000;1289.000000;733.000000;11.900000;57.400000;0.797800;1.900000
1173.000000;878.000000;1038.000000;1556.000000;1052.000000;9.900000;65.200000;0.795600;7.500000
1587.000000;1334.000000;702.000000;1999.000000;1534.000000;11.100000;60.200000;0.795800;21.400000
1852.000000;1696.000000;553.000000;2535.000000;1931.000000;14.100000;50.000000;0.802000;36.400000
1522.000000;1331.000000;703.000000;2026.000000;1734.000000;17.700000;40.100000;0.804800;21.300000
1438.000000;1161.000000;819.000000;1782.000000;1595.000000;21.100000;33.400000;0.826500;15.400000
1393.000000;1067.000000;905.000000;1654.000000;1490.000000;24.300000;28.300000;0.847100;12.500000
1452.000000;1152.000000;861.000000;1747.000000;1508.000000;25.600000;25.600000;0.825400;15.100000
1389.000000;1108.000000;887.000000;1712.000000;1334.000000;25.900000;25.900000;0.850300;13.700000
1207.000000;994.000000;1013.000000;1520.000000;1045.000000;26.800000;18.700000;0.650000;10.400000
1365.000000;1154.000000;940.000000;1679.000000;1221.000000;29.300000;15.800000;0.630900;15.200000
1247.000000;1060.000000;1032.000000;1525.000000;1069.000000;28.500000;14.900000;0.570800;12.300000
1557.000000;1478.000000;793.000000;1981.000000;1569.000000;25.900000;16.000000;0.523700;27.000000
1973.000000;1737.000000;617.000000;2414.000000;2306.000000;23.100000;26.500000;0.740300;38.400000
1975.000000;1667.000000;597.000000;2416.000000;2359.000000;20.500000;38.200000;0.913300;35.100000
1795.000000;1485.000000;653.000000;2174.000000;2050.000000;19.100000;42.600000;0.929400;27.200000
1444.000000;1150.000000;770.000000;1727.000000;1727.000000;17.200000;44.100000;0.855800;15.000000
1488.000000;1171.000000;731.000000;1778.000000;1705.000000;16.000000;50.900000;0.920600;15.700000
1371.000000;1083.000000;796.000000;1669.000000;1551.000000;14.800000;53.900000;0.902400;13.000000
1161.000000;904.000000;947.000000;1502.000000;1240.000000;14.300000;55.400000;0.897500;8.100000
1064.000000;787.000000;1057.000000;1407.000000;1115.000000;14.800000;52.100000;0.868600;5.500000
970.000000;687.000000;1196.000000;1351.000000;969.000000;13.900000;53.900000;0.850100;3.600000
954.000000;645.000000;1260.000000;1334.000000;925.000000;11.600000;61.900000;0.844200;2.900000
931.000000;623.000000;1293.000000;1307.000000;828.000000;12.000000;58.900000;0.823300;2.500000
938.000000;650.000000;1251.000000;1333.000000;893.000000;10.900000;62.100000;0.811300;3.000000
1166.000000;885.000000;1005.000000;1551.000000;1075.000000;10.600000;63.300000;0.806700;7.700000
1643.000000;1384.000000;667.000000;2094.000000;1610.000000;11.500000;60.000000;0.811700;23.300000
1934.000000;1682.000000;541.000000;2468.000000;2051.000000;14.300000;50.600000;0.818600;35.800000
1617.000000;1333.000000;686.000000;2010.000000;1819.000000;17.800000;40.500000;0.821000;21.300000
1473.000000;1127.000000;831.000000;1752.000000;1568.000000;20.800000;34.400000;0.836500;14.300000
1379.000000;1068.000000;899.000000;1663.000000;1374.000000;23.800000;28.200000;0.821900;12.500000
1385.000000;1056.000000;891.000000;1648.000000;1268.000000;24.200000;28.700000;0.851500;12.200000
1379.000000;1087.000000;901.000000;1660.000000;1144.000000;25.200000;24.900000;0.782900;13.100000
1322.000000;1129.000000;934.000000;1639.000000;1109.000000;27.000000;17.800000;0.627500;14.400000
1496.000000;1205.000000;822.000000;1767.000000;1347.000000;27.100000;23.100000;0.818000;16.800000
1409.000000;1131.000000;873.000000;1689.000000;1206.000000;25.800000;23.900000;0.783200;14.500000
1513.000000;1338.000000;764.000000;1957.000000;1397.000000;23.000000;26.800000;0.744600;21.500000
1667.000000;1464.000000;683.000000;2118.000000;1588.000000;20.700000;31.100000;0.752300;26.400000
1667.000000;1453.000000;684.000000;2051.000000;1569.000000;18.600000;36.200000;0.767600;26.000000
1430.000000;1121.000000;814.000000;1732.000000;1322.000000;16.000000;48.400000;0.876800;14.100000
1333.000000;989.000000;885.000000;1621.000000;1194.000000;14.500000;57.800000;0.945600;10.300000
1262.000000;911.000000;948.000000;1545.000000;1062.000000;13.100000;64.200000;0.960600;8.300000
1287.000000;936.000000;918.000000;1606.000000;1040.000000;12.000000;69.700000;0.973500;8.900000
1134.000000;840.000000;1021.000000;1501.000000;917.000000;11.900000;71.100000;0.991500;6.600000
999.000000;688.000000;1229.000000;1380.000000;594.000000;12.500000;69.300000;1.002900;3.600000
961.000000;622.000000;1382.000000;1301.000000;430.000000;12.500000;67.500000;0.976800;2.500000
934.000000;569.000000;1440.000000;1280.000000;397.000000;12.300000;67.700000;0.966500;1.800000
913.000000;525.000000;1620.000000;1260.000000;370.000000;12.500000;66.800000;0.962000;1.300000
969.000000;607.000000;1373.000000;1324.000000;438.000000;12.300000;66.300000;0.948700;2.300000
1182.000000;845.000000;1054.000000;1539.000000;704.000000;12.400000;64.900000;0.933200;6.700000
1740.000000;1372.000000;671.000000;2144.000000;1476.000000;13.000000;61.600000;0.920900;22.800000
1819.000000;1582.000000;575.000000;2456.000000;1716.000000;13.600000;58.800000;0.912000;31.300000
1427.000000;1275.000000;701.000000;1980.000000;1398.000000;13.900000;57.100000;0.903200;19.200000
1390.000000;1191.000000;759.000000;1879.000000;1268.000000;14.500000;54.400000;0.891700;16.400000
1283.000000;1117.000000;813.000000;1751.000000;1188.000000;15.500000;50.100000;0.874400;14.000000
1304.000000;1157.000000;793.000000;1801.000000;1171.000000;16.100000;47.600000;0.865500;15.300000
1364.000000;1202.000000;771.000000;1875.000000;1250.000000;16.300000;47.100000;0.864000;16.700000
1410.000000;1268.000000;724.000000;1957.000000;1344.000000;16.400000;47.500000;0.879100;19.000000
1476.000000;1280.000000;708.000000;1955.000000;1378.000000;16.100000;50.200000;0.909400;19.400000
1522.000000;1320.000000;690.000000;2005.000000;1435.000000;16.000000;50.700000;0.914200;20.900000
1442.000000;1301.000000;704.000000;1952.000000;1372.000000;15.800000;50.300000;0.898900;20.200000
1469.000000;1344.000000;677.000000;1997.000000;1471.000000;15.500000;50.600000;0.884000;21.700000
1467.000000;1292.000000;698.000000;1942.000000;1439.000000;15.400000;51.400000;0.895600;19.800000
1421.000000;1202.000000;748.000000;1854.000000;1429.000000;15.200000;53.100000;0.911700;16.700000
1175.000000;945.000000;904.000000;1604.000000;1081.000000;14.700000;57.600000;0.957300;9.100000
1215.000000;912.000000;948.000000;1547.000000;993.000000;14.200000;58.300000;0.938000;8.300000
1127.000000;802.000000;1064.000000;1447.000000;837.000000;13.800000;57.900000;0.908500;5.800000
1090.000000;773.000000;1105.000000;1429.000000;761.000000;13.900000;55.900000;0.884200;5.200000
1017.000000;718.000000;1182.000000;1382.000000;650.000000;13.900000;55.600000;0.876500;4.100000
997.000000;677.000000;1252.000000;1359.000000;591.000000;13.800000;55.100000;0.866600;3.400000
945.000000;646.000000;1308.000000;1332.000000;505.000000;13.800000;54.600000;0.857400;2.900000
956.000000;661.000000;1260.000000;1351.000000;518.000000;13.600000;55.100000;0.856000;3.100000
966.000000;622.000000;1317.000000;1342.000000;571.000000;13.600000;59.000000;0.912900;2.500000
1064.000000;728.000000;1161.000000;1461.000000;842.000000;13.500000;58.400000;0.896000;4.300000
1300.000000;935.000000;902.000000;1623.000000;1145.000000;13.800000;58.000000;0.908300;8.900000
1348.000000;998.000000;834.000000;1689.000000;1218.000000;14.600000;53.100000;0.876500;10.500000
1425.000000;1068.000000;776.000000;1764.000000;1341.000000;15.000000;52.300000;0.888100;12.500000
1474.000000;1061.000000;768.000000;1768.000000;1406.000000;15.400000;52.100000;0.904600;12.300000
1490.000000;1039.000000;782.000000;1757.000000;1422.000000;16.300000;50.000000;0.915800;11.700000
1495.000000;1040.000000;809.000000;1735.000000;1373.000000;17.100000;47.900000;0.928100;11.700000
1376.000000;953.000000;900.000000;1636.000000;1153.000000;19.000000;42.900000;0.937000;9.300000
1305.000000;884.000000;980.000000;1573.000000;927.000000;19.500000;42.300000;0.947600;7.600000
1283.000000;844.000000;1036.000000;1539.000000;766.000000;19.500000;42.300000;0.949300;6.700000
1392.000000;967.000000;930.000000;1649.000000;941.000000;19.100000;43.800000;0.955600;9.700000
1452.000000;1063.000000;856.000000;1774.000000;1146.000000;18.500000;46.300000;0.974400;12.400000
1633.000000;1199.000000;734.000000;1919.000000;1417.000000;17.400000;51.600000;1.015900;16.600000
1625.000000;1191.000000;733.000000;1885.000000;1442.000000;17.100000;51.300000;0.991400;16.400000
1535.000000;1108.000000;785.000000;1820.000000;1323.000000;16.400000;53.800000;0.996400;13.700000
1323.000000;973.000000;864.000000;1712.000000;1125.000000;16.200000;55.400000;1.013200;9.900000
1309.000000;937.000000;905.000000;1672.000000;1036.000000;15.900000;57.700000;1.035600;8.900000
1456.000000;999.000000;835.000000;1714.000000;1202.000000;15.700000;58.600000;1.039600;10.600000
1300.000000;872.000000;941.000000;1577.000000;1054.000000;15.100000;60.900000;1.039800;7.400000
1203.000000;823.000000;1004.000000;1526.000000;903.000000;15.600000;56.600000;0.995100;6.200000
1195.000000;836.000000;987.000000;1554.000000;885.000000;15.200000;57.900000;0.994100;6.500000
1117.000000;802.000000;1029.000000;1539.000000;818.000000;15.400000;57.800000;1.002100;5.800000
1062.000000;711.000000;1136.000000;1461.000000;700.000000;14.900000;60.600000;1.019600;4.000000
947.000000;594.000000;1300.000000;1390.000000;580.000000;14.500000;63.000000;1.031600;2.100000
1065.000000;687.000000;1143.000000;1492.000000;815.000000;14.200000;66.200000;1.063000;3.600000
1155.000000;734.000000;1062.000000;1528.000000;1035.000000;14.500000;65.300000;1.070400;4.400000
1220.000000;782.000000;996.000000;1560.000000;1067.000000;15.300000;62.100000;1.073000;5.400000
1301.000000;862.000000;914.000000;1633.000000;1114.000000;16.300000;59.000000;1.086800;7.100000
1279.000000;870.000000;911.000000;1646.000000;1000.000000;18.900000;49.600000;1.070000;7.300000
1267.000000;883.000000;953.000000;1617.000000;906.000000;19.400000;46.100000;1.024900;7.600000
1239.000000;848.000000;981.000000;1568.000000;822.000000;20.800000;41.600000;1.009100;6.800000
1128.000000;742.000000;1144.000000;1507.000000;610.000000;21.400000;40.300000;1.012600;4.600000
1243.000000;916.000000;962.000000;1669.000000;657.000000;21.200000;39.300000;0.979100;8.400000
1208.000000;853.000000;1060.000000;1506.000000;647.000000;20.300000;38.000000;0.894200;6.900000
1306.000000;938.000000;961.000000;1607.000000;762.000000;19.400000;41.300000;0.920600;9.000000
1546.000000;1151.000000;769.000000;1874.000000;1122.000000;18.500000;43.800000;0.925200;15.100000
1501.000000;1071.000000;823.000000;1744.000000;1130.000000;17.800000;48.100000;0.968900;12.600000
1605.000000;1153.000000;769.000000;1840.000000;1637.000000;17.900000;46.900000;0.952000;15.100000
1316.000000;974.000000;883.000000;1673.000000;1272.000000;17.400000;49.100000;0.968800;9.900000
1195.000000;898.000000;933.000000;1594.000000;1098.000000;17.000000;51.700000;0.991400;8.000000
1211.000000;896.000000;920.000000;1624.000000;1066.000000;16.400000;55.100000;1.019800;7.900000
1161.000000;815.000000;995.000000;1582.000000;909.000000;16.100000;60.000000;1.091900;6.100000
1095.000000;767.000000;1050.000000;1547.000000;818.000000;15.800000;60.500000;1.080500;5.100000
897.000000;563.000000;1417.000000;1355.000000;472.000000;16.300000;57.000000;1.049100;1.700000
842.000000;468.000000;1813.000000;1274.000000;394.000000;16.900000;53.900000;1.030900;0.700000
854.000000;481.000000;1756.000000;1304.000000;396.000000;16.100000;55.900000;1.015300;0.800000
845.000000;472.000000;1786.000000;1278.000000;378.000000;16.500000;53.900000;1.004900;0.700000
942.000000;586.000000;1480.000000;1373.000000;432.000000;16.400000;54.000000;0.997900;2.000000
1090.000000;768.000000;1072.000000;1538.000000;699.000000;15.700000;57.600000;1.019500;5.100000
1514.000000;1230.000000;732.000000;1996.000000;1252.000000;15.800000;53.700000;0.957100;17.700000
1379.000000;1252.000000;711.000000;1962.000000;1237.000000;17.400000;42.100000;0.828100;18.400000
1074.000000;854.000000;1032.000000;1484.000000;772.000000;17.900000;38.400000;0.779300;6.900000
1090.000000;868.000000;1026.000000;1509.000000;766.000000;18.500000;36.700000;0.776400;7.300000
1110.000000;964.000000;947.000000;1577.000000;829.000000;21.000000;29.600000;0.726300;9.600000
1102.000000;994.000000;955.000000;1599.000000;783.000000;21.300000;28.100000;0.706700;10.400000
1100.000000;1021.000000;952.000000;1607.000000;822.000000;21.300000;26.100000;0.653900;11.200000
1094.000000;1003.000000;965.000000;1574.000000;813.000000;21.300000;26.800000;0.668100;10.700000
1076.000000;1034.000000;964.000000;1544.000000;813.000000;21.300000;24.200000;0.606000;11.600000
1152.000000;1062.000000;928.000000;1606.000000;850.000000;20.200000;28.500000;0.668200;12.400000
1407.000000;1249.000000;720.000000;1932.000000;1276.000000;17.000000;43.100000;0.826400;18.300000
